city,X,Y,items,weights,profit
2608,7579.0,8551.0,"[2607, 7067, 11527, 15987, 20447]",[1009. 1001. 1006. 1006. 1007.],[262. 147. 350. 886. 932.]
2609,7580.0,6913.0,"[2608, 7068, 11528, 15988, 20448]",[1003. 1004. 1004. 1005. 1001.],[316. 701. 948.  13. 224.]
2610,7580.0,8763.0,"[2609, 7069, 11529, 15989, 20449]",[1006. 1005. 1004. 1000. 1005.],[524. 349. 697. 909. 674.]
2611,7581.0,8278.0,"[2610, 7070, 11530, 15990, 20450]",[1004. 1002. 1006. 1001. 1002.],[368. 877.   7. 712. 392.]
2612,7582.0,7318.0,"[2611, 7071, 11531, 15991, 20451]",[1009. 1008. 1008. 1006. 1005.],[903. 975. 755. 666. 290.]
2613,7582.0,8723.0,"[2612, 7072, 11532, 15992, 20452]",[1007. 1002. 1001. 1004. 1007.],[425. 542. 912. 146. 938.]
2614,7583.0,9380.0,"[2613, 7073, 11533, 15993, 20453]",[1001. 1008. 1004. 1006. 1004.],[151. 569. 514. 798.  67.]
2615,7584.0,6135.0,"[2614, 7074, 11534, 15994, 20454]",[1004. 1005. 1007. 1004. 1006.],[253. 879. 234. 248. 334.]
2616,7585.0,6570.0,"[2615, 7075, 11535, 15995, 20455]",[1007. 1006. 1007. 1000. 1008.],[601. 467.  84. 830. 472.]
2617,7585.0,8420.0,"[2616, 7076, 11536, 15996, 20456]",[1007. 1007. 1006. 1001. 1000.],[843. 462. 936. 546. 224.]
2618,7587.0,6762.0,"[2617, 7077, 11537, 15997, 20457]",[1004. 1001. 1008. 1008. 1004.],[291. 622. 694. 533. 904.]
2619,7587.0,7439.0,"[2618, 7078, 11538, 15998, 20458]",[1000. 1001. 1007. 1001. 1001.],[412. 485. 189. 590. 904.]
2620,7588.0,6044.0,"[2619, 7079, 11539, 15999, 20459]",[1006. 1006. 1003. 1008. 1000.],[ 94. 139. 593. 666. 665.]
2621,7588.0,6964.0,"[2620, 7080, 11540, 16000, 20460]",[1005. 1009. 1002. 1007. 1009.],[140. 477. 241. 760. 857.]
2622,7589.0,6479.0,"[2621, 7081, 11541, 16001, 20461]",[1009. 1005. 1007. 1004. 1001.],[ 33. 114. 249. 910. 434.]
2623,7589.0,7389.0,"[2622, 7082, 11542, 16002, 20462]",[1006. 1005. 1004. 1006. 1002.],[923.   2. 425. 271. 987.]
2624,7590.0,6904.0,"[2623, 7083, 11543, 16003, 20463]",[1001. 1009. 1008. 1002. 1002.],[ 22. 601. 227. 884. 140.]
2625,7590.0,9006.0,"[2624, 7084, 11544, 16004, 20464]",[1003. 1009. 1002. 1008. 1001.],[525. 259. 450. 815. 992.]
2626,7592.0,6873.0,"[2625, 7085, 11545, 16005, 20465]",[1006. 1000. 1006. 1005. 1004.],[715. 711.  19. 973. 325.]
2627,7592.0,7561.0,"[2626, 7086, 11546, 16006, 20466]",[1002. 1003. 1002. 1004. 1007.],[618. 292.  25.  38. 376.]
2628,7592.0,9178.0,"[2627, 7087, 11547, 16007, 20467]",[1003. 1002. 1005. 1006. 1004.],[151.  92. 719. 191. 113.]
2629,7593.0,8006.0,"[2628, 7088, 11548, 16008, 20468]",[1001. 1005. 1003. 1006. 1007.],[306. 826. 994. 821. 634.]
2630,7594.0,7045.0,"[2629, 7089, 11549, 16009, 20469]",[1006. 1003. 1007. 1001. 1002.],[ 86. 887. 116. 961. 556.]
2631,7595.0,6105.0,"[2630, 7090, 11550, 16010, 20470]",[1006. 1001. 1004. 1006. 1008.],[225. 234. 955. 918. 855.]
2632,7595.0,8653.0,"[2631, 7091, 11551, 16011, 20471]",[1004. 1008. 1009. 1003. 1003.],[579. 331. 867.  77.  57.]
2633,7595.0,8885.0,"[2632, 7092, 11552, 16012, 20472]",[1008. 1008. 1009. 1007. 1008.],[763. 918. 836. 901.  92.]
2634,7596.0,8633.0,"[2633, 7093, 11553, 16013, 20473]",[1001. 1002. 1006. 1007. 1004.],[921. 335. 719. 259. 488.]
2635,7597.0,7682.0,"[2634, 7094, 11554, 16014, 20474]",[1001. 1006. 1005. 1008. 1003.],[ 60. 229. 301. 340. 164.]
2636,7597.0,8612.0,"[2635, 7095, 11555, 16015, 20475]",[1002. 1001. 1008. 1001. 1008.],[ 23. 937. 317. 646. 959.]
2637,7598.0,6257.0,"[2636, 7096, 11556, 16016, 20476]",[1000. 1007. 1003. 1007. 1008.],[174.  54.  99. 142. 391.]
2638,7598.0,9270.0,"[2637, 7097, 11557, 16017, 20477]",[1008. 1007. 1007. 1007. 1004.],[550. 606.  33. 814. 592.]
2639,7598.0,9502.0,"[2638, 7098, 11558, 16018, 20478]",[1001. 1004. 1003. 1002. 1008.],[432. 281. 337. 664. 444.]
2640,7600.0,8077.0,"[2639, 7099, 11559, 16019, 20479]",[1005. 1006. 1003. 1002. 1007.],[392. 336. 953. 273. 131.]
2641,7600.0,9462.0,"[2640, 7100, 11560, 16020, 20480]",[1008. 1007. 1000. 1006. 1005.],[728. 434. 808. 319. 334.]
2642,7600.0,9704.0,"[2641, 7101, 11561, 16021, 20481]",[1007. 1003. 1001. 1007. 1001.],[246. 141. 208. 782. 632.]
2643,7601.0,7581.0,"[2642, 7102, 11562, 16022, 20482]",[1001. 1003. 1001. 1005. 1003.],[117. 298. 179.  34. 894.]
2644,7601.0,10372.0,"[2643, 7103, 11563, 16023, 20483]",[1001. 1006. 1004. 1005. 1007.],[ 45. 896.  97. 432.  11.]
2645,7602.0,7106.0,"[2644, 7104, 11564, 16024, 20484]",[1001. 1004. 1003. 1002. 1004.],[307. 684. 473. 101. 940.]
2646,7602.0,8259.0,"[2645, 7105, 11565, 16025, 20485]",[1000. 1005. 1000. 1000. 1004.],[543.  70.  78.  99.  60.]
2647,7604.0,8218.0,"[2646, 7106, 11566, 16026, 20486]",[1002. 1001. 1000. 1008. 1000.],[563. 257. 175. 598. 651.]
2648,7604.0,9846.0,"[2647, 7107, 11567, 16027, 20487]",[1007. 1005. 1008. 1001. 1006.],[554. 702. 460. 830. 849.]
2649,7605.0,6338.0,"[2648, 7108, 11568, 16028, 20488]",[1000. 1000. 1001. 1000. 1003.],[862. 105. 161.  88. 361.]
2650,7606.0,9331.0,"[2649, 7109, 11569, 16029, 20489]",[1007. 1008. 1004. 1005. 1008.],[439. 110. 180. 205. 875.]
2651,7607.0,6288.0,"[2650, 7110, 11570, 16030, 20490]",[1006. 1005. 1008. 1003. 1004.],[807.  23. 229. 338. 863.]
2652,7607.0,6985.0,"[2651, 7111, 11571, 16031, 20491]",[1005. 1003. 1004. 1006. 1006.],[345. 439. 265.  65. 866.]
2653,7607.0,7460.0,"[2652, 7112, 11572, 16032, 20492]",[1008. 1004. 1007. 1007. 1005.],[330. 455.  13. 460. 643.]
2654,7607.0,8835.0,"[2653, 7113, 11573, 16033, 20493]",[1001. 1003. 1009. 1002. 1000.],[ 71. 916. 409. 334. 134.]
2655,7607.0,9533.0,"[2654, 7114, 11574, 16034, 20494]",[1003. 1000. 1007. 1007. 1004.],[589.  86. 311. 581. 592.]
2656,7611.0,7814.0,"[2655, 7115, 11575, 16035, 20495]",[1006. 1004. 1007. 1008. 1004.],[320. 548. 571. 578. 955.]
2657,7611.0,8522.0,"[2656, 7116, 11576, 16036, 20496]",[1009. 1007. 1006. 1003. 1001.],[713. 318. 570.  51. 239.]
2658,7613.0,5924.0,"[2657, 7117, 11577, 16037, 20497]",[1008. 1000. 1000. 1003. 1009.],[242. 538. 643. 341. 223.]
2659,7613.0,6621.0,"[2658, 7118, 11578, 16038, 20498]",[1000. 1002. 1006. 1000. 1001.],[629. 981. 367. 968. 876.]
2660,7613.0,6854.0,"[2659, 7119, 11579, 16039, 20499]",[1002. 1002. 1005. 1001. 1004.],[543. 605. 916. 289. 996.]
2661,7614.0,7056.0,"[2660, 7120, 11580, 16040, 20500]",[1000. 1009. 1008. 1001. 1001.],[559. 745. 986. 773. 103.]
2662,7615.0,6793.0,"[2661, 7121, 11581, 16041, 20501]",[1002. 1009. 1004. 1002. 1008.],[365. 305. 771. 799. 453.]
2663,7615.0,7724.0,"[2662, 7122, 11582, 16042, 20502]",[1002. 1005. 1003. 1004. 1002.],[647. 410. 931.  30. 133.]
2664,7615.0,10049.0,"[2663, 7123, 11583, 16043, 20503]",[1005. 1006. 1008. 1005. 1000.],[688. 137. 699. 243.  54.]
2665,7616.0,6318.0,"[2664, 7124, 11584, 16044, 20504]",[1001. 1006. 1009. 1006. 1008.],[571. 932. 590. 129. 530.]
2666,7617.0,6763.0,"[2665, 7125, 11585, 16045, 20505]",[1005. 1002. 1007. 1003. 1007.],[  7. 694. 859. 158. 188.]
2667,7617.0,7228.0,"[2666, 7126, 11586, 16046, 20506]",[1005. 1008. 1005. 1007. 1009.],[305. 447. 859. 228. 765.]
2668,7618.0,6510.0,"[2667, 7127, 11587, 16047, 20507]",[1009. 1009. 1005. 1002. 1003.],[703. 673. 704.  46. 158.]
2669,7618.0,8118.0,"[2668, 7128, 11588, 16048, 20508]",[1007. 1007. 1002. 1007. 1000.],[404.  45. 682. 131. 449.]
2670,7618.0,9978.0,"[2669, 7129, 11589, 16049, 20509]",[1003. 1008. 1009. 1008. 1006.],[160.  41. 928. 644. 231.]
2671,7619.0,8330.0,"[2670, 7130, 11590, 16050, 20510]",[1004. 1004. 1004. 1000. 1005.],[765. 367. 831. 259. 124.]
2672,7620.0,7845.0,"[2671, 7131, 11591, 16051, 20511]",[1005. 1002. 1004. 1005. 1005.],[506. 434. 205. 641.  17.]
2673,7620.0,10160.0,"[2672, 7132, 11592, 16052, 20512]",[1008. 1004. 1003. 1002. 1008.],[181. 308. 941. 486. 229.]
2674,7624.0,6137.0,"[2673, 7133, 11593, 16053, 20513]",[1004. 1004. 1004. 1008. 1004.],[ 91. 394. 593. 126.  96.]
2675,7625.0,7269.0,"[2674, 7134, 11594, 16054, 20514]",[1002. 1006. 1008. 1009. 1001.],[981. 527. 899. 443. 623.]
2676,7625.0,8654.0,"[2675, 7135, 11595, 16055, 20515]",[1002. 1004. 1002. 1006. 1005.],[968. 793.  92. 743.  40.]
2677,7626.0,7936.0,"[2676, 7136, 11596, 16056, 20516]",[1001. 1001. 1006. 1006. 1007.],[ 83. 324. 528. 657. 980.]
2678,7626.0,8169.0,"[2677, 7137, 11597, 16057, 20517]",[1001. 1005. 1008. 1009. 1003.],[685. 933. 832.  50. 731.]
2679,7626.0,9099.0,"[2678, 7138, 11598, 16058, 20518]",[1001. 1009. 1000. 1004. 1008.],[ 97. 720. 204. 472. 224.]
2680,7627.0,6076.0,"[2679, 7139, 11599, 16059, 20519]",[1008. 1005. 1004. 1008. 1004.],[ 43.  22. 245. 778. 323.]
2681,7628.0,6268.0,"[2680, 7140, 11600, 16060, 20520]",[1005. 1003. 1007. 1004. 1006.],[835. 786. 284. 916. 508.]
2682,7628.0,8361.0,"[2681, 7141, 11601, 16061, 20521]",[1002. 1009. 1005. 1007. 1000.],[189. 564. 270. 251. 713.]
2683,7629.0,6248.0,"[2682, 7142, 11602, 16062, 20522]",[1002. 1004. 1001. 1003. 1005.],[421. 801.  41. 246. 730.]
2684,7629.0,9038.0,"[2683, 7143, 11603, 16063, 20523]",[1003. 1005. 1005. 1009. 1003.],[943. 876. 350. 521. 919.]
2685,7630.0,6450.0,"[2684, 7144, 11604, 16064, 20524]",[1000. 1001. 1008. 1006. 1004.],[175. 243. 182. 657. 364.]
2686,7630.0,6693.0,"[2685, 7145, 11605, 16065, 20525]",[1006. 1008. 1003. 1004. 1007.],[812. 457. 392. 218.   8.]
2687,7630.0,6915.0,"[2686, 7146, 11606, 16066, 20526]",[1005. 1009. 1006. 1004. 1000.],[318. 286. 941. 614. 772.]
2688,7632.0,7350.0,"[2687, 7147, 11607, 16067, 20527]",[1002. 1005. 1005. 1009. 1008.],[746. 629. 395.  52.  34.]
2689,7632.0,10130.0,"[2688, 7148, 11608, 16068, 20528]",[1001. 1008. 1006. 1009. 1001.],[552. 855. 301. 389.  63.]
2690,7633.0,6400.0,"[2689, 7149, 11609, 16069, 20529]",[1001. 1001. 1000. 1003. 1005.],[140. 627.  14. 364. 741.]
2691,7633.0,8007.0,"[2690, 7150, 11610, 16070, 20530]",[1003. 1000. 1006. 1009. 1001.],[843. 862. 289. 593.  35.]
2692,7633.0,9170.0,"[2691, 7151, 11611, 16071, 20531]",[1000. 1004. 1005. 1005. 1000.],[956. 391. 341. 412. 307.]
2693,7633.0,9413.0,"[2692, 7152, 11612, 16072, 20532]",[1008. 1005. 1003. 1005. 1004.],[482. 882. 144. 870. 417.]
2694,7634.0,9382.0,"[2693, 7153, 11613, 16073, 20533]",[1002. 1001. 1009. 1008. 1007.],[867. 597. 240. 336.  44.]
2695,7634.0,10312.0,"[2694, 7154, 11614, 16074, 20534]",[1001. 1008. 1009. 1001. 1001.],[933. 918. 916. 553. 465.]
2696,7635.0,6339.0,"[2695, 7155, 11615, 16075, 20535]",[1001. 1008. 1004. 1008. 1006.],[ 70. 331.  76. 534. 548.]
2697,7635.0,9817.0,"[2696, 7156, 11616, 16076, 20536]",[1003. 1009. 1001. 1001. 1009.],[628. 727. 305. 364. 146.]
2698,7635.0,10505.0,"[2697, 7157, 11617, 16077, 20537]",[1003. 1008. 1002. 1002. 1004.],[366. 620. 193. 647. 219.]
2699,7636.0,6087.0,"[2698, 7158, 11618, 16078, 20538]",[1004. 1005. 1006. 1009. 1006.],[ 65. 417. 340. 580. 546.]
2700,7636.0,9564.0,"[2699, 7159, 11619, 16079, 20539]",[1008. 1009. 1008. 1005. 1002.],[317.  90. 864. 166. 242.]
2701,7636.0,9797.0,"[2700, 7160, 11620, 16080, 20540]",[1001. 1005. 1008. 1000. 1006.],[567.   5. 422. 745. 288.]
2702,7637.0,7007.0,"[2701, 7161, 11621, 16081, 20541]",[1003. 1000. 1004. 1008. 1000.],[752. 415. 246. 212. 181.]
2703,7638.0,7896.0,"[2702, 7162, 11622, 16082, 20542]",[1004. 1001. 1007. 1001. 1001.],[322.  33. 476. 602. 259.]
2704,7639.0,6016.0,"[2703, 7163, 11623, 16083, 20543]",[1008. 1005. 1008. 1009. 1004.],[381. 960. 809. 262. 937.]
2705,7639.0,7654.0,"[2704, 7164, 11624, 16084, 20544]",[1007. 1003. 1003. 1002. 1004.],[500.  28. 260. 243. 159.]
2706,7639.0,7886.0,"[2705, 7165, 11625, 16085, 20545]",[1005. 1002. 1006. 1009. 1006.],[802. 343. 493. 692. 787.]
2707,7639.0,8099.0,"[2706, 7166, 11626, 16086, 20546]",[1009. 1002. 1007. 1008. 1000.],[393. 860. 822. 276. 804.]
2708,7640.0,6704.0,"[2707, 7167, 11627, 16087, 20547]",[1002. 1000. 1004. 1000. 1005.],[799. 347.  60. 854. 426.]
2709,7640.0,7148.0,"[2708, 7168, 11628, 16088, 20548]",[1008. 1001. 1006. 1009. 1001.],[ 16. 342. 132.  39. 810.]
2710,7640.0,9939.0,"[2709, 7169, 11629, 16089, 20549]",[1001. 1002. 1002. 1009. 1001.],[122. 134. 288. 757. 922.]
2711,7642.0,7118.0,"[2710, 7170, 11630, 16090, 20550]",[1006. 1006. 1000. 1001. 1003.],[223. 609. 384.  53. 485.]
2712,7642.0,9656.0,"[2711, 7171, 11631, 16091, 20551]",[1006. 1003. 1007. 1004. 1006.],[773. 227. 998. 603. 438.]
2713,7642.0,10576.0,"[2712, 7172, 11632, 16092, 20552]",[1009. 1000. 1008. 1003. 1007.],[810. 528.   1. 389. 440.]
2714,7644.0,6370.0,"[2713, 7173, 11633, 16093, 20553]",[1004. 1004. 1007. 1008. 1000.],[566.  82.  73. 928.  89.]
2715,7644.0,6603.0,"[2714, 7174, 11634, 16094, 20554]",[1000. 1003. 1002. 1007. 1008.],[ 55. 578. 281. 578. 593.]
2716,7644.0,10545.0,"[2715, 7175, 11635, 16095, 20555]",[1000. 1007. 1008. 1000. 1007.],[763.  33.  80. 690. 353.]
2717,7646.0,7482.0,"[2716, 7176, 11636, 16096, 20556]",[1001. 1006. 1005. 1008. 1004.],[209. 616. 213.  64. 610.]
2718,7646.0,8170.0,"[2717, 7177, 11637, 16097, 20557]",[1008. 1000. 1008. 1005. 1008.],[183. 312. 517. 776. 401.]
2719,7646.0,10262.0,"[2718, 7178, 11638, 16098, 20558]",[1000. 1004. 1008. 1003. 1009.],[470. 570. 954. 947. 871.]
2720,7648.0,6522.0,"[2719, 7179, 11639, 16099, 20559]",[1005. 1001. 1008. 1008. 1006.],[686. 433. 155. 563. 530.]
2721,7648.0,7432.0,"[2720, 7180, 11640, 16100, 20560]",[1005. 1003. 1008. 1009. 1006.],[247. 310. 489. 572.  73.]
2722,7649.0,8807.0,"[2721, 7181, 11641, 16101, 20561]",[1009. 1008. 1009. 1003. 1008.],[ 57. 683. 147. 265. 341.]
2723,7650.0,7614.0,"[2722, 7182, 11642, 16102, 20562]",[1006. 1001. 1008. 1000. 1002.],[453.  14. 118. 130. 110.]
2724,7650.0,9019.0,"[2723, 7183, 11643, 16103, 20563]",[1000. 1000. 1007. 1000. 1004.],[998. 794. 611. 232. 975.]
2725,7650.0,10182.0,"[2724, 7184, 11644, 16104, 20564]",[1005. 1000. 1002. 1000. 1003.],[578. 157. 139. 816.  50.]
2726,7651.0,5976.0,"[2725, 7185, 11645, 16105, 20565]",[1006. 1006. 1008. 1005. 1001.],[ 47.  52. 132. 332. 609.]
2727,7652.0,6886.0,"[2726, 7186, 11646, 16106, 20566]",[1009. 1005. 1004. 1002. 1008.],[691. 885. 164. 520. 550.]
2728,7653.0,6168.0,"[2727, 7187, 11647, 16107, 20567]",[1002. 1008. 1007. 1008. 1008.],[725. 426. 774. 781. 363.]
2729,7653.0,7786.0,"[2728, 7188, 11648, 16108, 20568]",[1002. 1009. 1007. 1008. 1000.],[344. 792. 783. 220. 203.]
2730,7653.0,8241.0,"[2729, 7189, 11649, 16109, 20569]",[1008. 1003. 1008. 1000. 1004.],[ 33. 129. 930. 432. 621.]
2731,7653.0,8473.0,"[2730, 7190, 11650, 16110, 20570]",[1004. 1001. 1002. 1002. 1003.],[532.  98.  90. 140. 499.]
2732,7654.0,7523.0,"[2731, 7191, 11651, 16111, 20571]",[1006. 1005. 1002. 1000. 1009.],[198. 508. 764. 871.  98.]
2733,7654.0,8453.0,"[2732, 7192, 11652, 16112, 20572]",[1003. 1003. 1007. 1003. 1007.],[456.  63. 528. 329.  45.]
2734,7654.0,9151.0,"[2733, 7193, 11653, 16113, 20573]",[1004. 1009. 1009. 1007. 1009.],[207. 544. 147. 344. 905.]
2735,7654.0,9393.0,"[2734, 7194, 11654, 16114, 20574]",[1006. 1007. 1005. 1004. 1006.],[839. 326. 361. 149. 547.]
2736,7655.0,10061.0,"[2735, 7195, 11655, 16115, 20575]",[1003. 1006. 1003. 1008. 1004.],[905. 707. 598. 407. 497.]
2737,7656.0,9333.0,"[2736, 7196, 11656, 16116, 20576]",[1005. 1003. 1002. 1002. 1004.],[293. 969. 309. 173. 889.]
2738,7657.0,7240.0,"[2737, 7197, 11657, 16117, 20577]",[1006. 1006. 1001. 1002. 1008.],[292. 594. 420. 249. 552.]
2739,7658.0,6057.0,"[2738, 7198, 11658, 16118, 20578]",[1001. 1002. 1009. 1008. 1006.],[801. 200. 277. 677. 348.]
2740,7658.0,9302.0,"[2739, 7199, 11659, 16119, 20579]",[1003. 1000. 1003. 1005. 1003.],[619. 230. 400. 542. 720.]
2741,7659.0,8120.0,"[2740, 7200, 11660, 16120, 20580]",[1005. 1002. 1003. 1000. 1002.],[692. 161. 279. 990. 189.]
2742,7659.0,8342.0,"[2741, 7201, 11661, 16121, 20581]",[1000. 1005. 1001. 1001. 1009.],[365. 282. 527. 457. 423.]
2743,7659.0,9505.0,"[2742, 7202, 11662, 16122, 20582]",[1002. 1006. 1001. 1001. 1000.],[ 92.  15. 884. 582. 713.]
2744,7659.0,9727.0,"[2743, 7203, 11663, 16123, 20583]",[1001. 1003. 1009. 1008. 1005.],[ 40. 652. 736. 352.  49.]
2745,7660.0,6229.0,"[2744, 7204, 11664, 16124, 20584]",[1005. 1003. 1006. 1007. 1002.],[242. 980. 591. 884. 270.]
2746,7660.0,6462.0,"[2745, 7205, 11665, 16125, 20585]",[1005. 1008. 1009. 1003. 1006.],[ 98. 981. 144.  59. 716.]
2747,7660.0,6937.0,"[2746, 7206, 11666, 16126, 20586]",[1006. 1006. 1004. 1003. 1002.],[837. 203. 948. 958. 684.]
2748,7661.0,8302.0,"[2747, 7207, 11667, 16127, 20587]",[1001. 1000. 1007. 1003. 1004.],[931.  87.  38. 195. 496.]
2749,7662.0,6432.0,"[2748, 7208, 11668, 16128, 20588]",[1003. 1001. 1002. 1007. 1001.],[760. 135. 258. 129. 237.]
2750,7663.0,8716.0,"[2749, 7209, 11669, 16129, 20589]",[1003. 1002. 1006. 1005. 1008.],[114. 618. 465. 576. 865.]
2751,7663.0,9879.0,"[2750, 7210, 11670, 16130, 20590]",[1007. 1007. 1000. 1003. 1002.],[223. 881. 254. 156. 722.]
2752,7664.0,8221.0,"[2751, 7211, 11671, 16131, 20591]",[1004. 1004. 1006. 1006. 1009.],[ 42. 107. 596. 638. 178.]
2753,7665.0,6351.0,"[2752, 7212, 11672, 16132, 20592]",[1006. 1006. 1009. 1003. 1000.],[945.  74. 662. 842. 820.]
2754,7665.0,6816.0,"[2753, 7213, 11673, 16133, 20593]",[1005. 1001. 1007. 1004. 1009.],[376. 849. 723. 869. 984.]
2755,7665.0,8676.0,"[2754, 7214, 11674, 16134, 20594]",[1009. 1003. 1004. 1003. 1007.],[474. 966.  31. 346. 884.]
2756,7665.0,10294.0,"[2755, 7215, 11675, 16135, 20595]",[1009. 1007. 1002. 1003. 1004.],[292.  93. 478. 692. 592.]
2757,7667.0,6078.0,"[2756, 7216, 11676, 16136, 20596]",[1005. 1009. 1002. 1005. 1004.],[880. 601. 276. 540. 312.]
2758,7667.0,6765.0,"[2757, 7217, 11677, 16137, 20597]",[1000. 1004. 1002. 1002. 1006.],[762. 397. 983. 362. 262.]
2759,7667.0,9081.0,"[2758, 7218, 11678, 16138, 20598]",[1006. 1002. 1009. 1003. 1005.],[440.  57. 531. 499. 330.]
2760,7668.0,7453.0,"[2759, 7219, 11679, 16139, 20599]",[1005. 1008. 1007. 1002. 1007.],[676. 661. 856. 232. 403.]
2761,7669.0,7180.0,"[2760, 7220, 11680, 16140, 20600]",[1008. 1006. 1008. 1009. 1001.],[381. 863. 333. 329. 958.]
2762,7669.0,8585.0,"[2761, 7221, 11681, 16141, 20601]",[1006. 1003. 1005. 1006. 1005.],[606. 724. 118. 974. 930.]
2763,7671.0,6907.0,"[2762, 7222, 11682, 16142, 20602]",[1001. 1004. 1002. 1006. 1008.],[204. 731. 730. 811. 599.]
2764,7672.0,8747.0,"[2763, 7223, 11683, 16143, 20603]",[1005. 1001. 1003. 1007. 1002.],[973. 102. 156. 769. 895.]
2765,7672.0,9677.0,"[2764, 7224, 11684, 16144, 20604]",[1002. 1001. 1003. 1001. 1006.],[798. 579. 639. 787. 647.]
2766,7675.0,7291.0,"[2765, 7225, 11685, 16145, 20605]",[1002. 1002. 1006. 1008. 1009.],[628. 107. 358. 629. 100.]
2767,7676.0,7029.0,"[2766, 7226, 11686, 16146, 20606]",[1002. 1000. 1002. 1001. 1006.],[699.  15. 630. 244. 330.]
2768,7676.0,8879.0,"[2767, 7227, 11687, 16147, 20607]",[1005. 1001. 1007. 1001. 1009.],[885. 587. 787. 421.  90.]
2769,7677.0,6088.0,"[2768, 7228, 11688, 16148, 20608]",[1003. 1005. 1002. 1000. 1003.],[ 71. 260. 711. 645. 669.]
2770,7677.0,6998.0,"[2769, 7229, 11689, 16149, 20609]",[1003. 1008. 1007. 1004. 1007.],[769.  12. 685.  92.  40.]
2771,7677.0,7928.0,"[2770, 7230, 11690, 16150, 20610]",[1008. 1002. 1001. 1001. 1009.],[268. 500. 544. 493. 537.]
2772,7678.0,8151.0,"[2771, 7231, 11691, 16151, 20611]",[1003. 1008. 1001. 1007. 1009.],[228. 634. 105. 191. 883.]
2773,7680.0,7858.0,"[2772, 7232, 11692, 16152, 20612]",[1008. 1007. 1006. 1007. 1004.],[244. 350. 398. 999. 774.]
2774,7680.0,8100.0,"[2773, 7233, 11693, 16153, 20613]",[1002. 1003. 1009. 1001. 1002.],[400. 873. 557. 417. 266.]
2775,7680.0,9030.0,"[2774, 7234, 11694, 16154, 20614]",[1000. 1001. 1007. 1004. 1001.],[177. 440. 727. 242. 709.]
2776,7681.0,5977.0,"[2775, 7235, 11695, 16155, 20615]",[1008. 1005. 1008. 1004. 1005.],[700. 898. 995. 426. 613.]
2777,7682.0,9202.0,"[2776, 7236, 11696, 16156, 20616]",[1006. 1007. 1000. 1009. 1002.],[ 44. 773. 478. 720. 926.]
2778,7684.0,6149.0,"[2777, 7237, 11697, 16157, 20617]",[1007. 1001. 1007. 1004. 1005.],[232. 624. 153. 709. 954.]
2779,7684.0,6847.0,"[2778, 7238, 11698, 16158, 20618]",[1003. 1009. 1005. 1009. 1005.],[526. 868. 962. 137.  42.]
2780,7685.0,7059.0,"[2779, 7239, 11699, 16159, 20619]",[1001. 1000. 1009. 1000. 1001.],[888. 733. 665. 709. 371.]
2781,7685.0,8212.0,"[2780, 7240, 11700, 16160, 20620]",[1008. 1001. 1003. 1005. 1001.],[998. 503. 348. 907.  70.]
2782,7686.0,6574.0,"[2781, 7241, 11701, 16161, 20621]",[1000. 1004. 1006. 1007. 1007.],[562. 966. 276. 419. 439.]
2783,7686.0,9567.0,"[2782, 7242, 11702, 16162, 20622]",[1004. 1004. 1008. 1002. 1008.],[103. 332. 523. 520. 373.]
2784,7687.0,6786.0,"[2783, 7243, 11703, 16163, 20623]",[1002. 1009. 1007. 1003. 1005.],[ 86. 416. 638. 374. 283.]
2785,7688.0,6301.0,"[2784, 7244, 11704, 16164, 20624]",[1002. 1006. 1006. 1007. 1009.],[236. 612. 645. 805. 153.]
2786,7689.0,6726.0,"[2785, 7245, 11705, 16165, 20625]",[1000. 1004. 1000. 1008. 1002.],[978. 926. 646. 560. 373.]
2787,7690.0,6018.0,"[2786, 7246, 11706, 16166, 20626]",[1000. 1001. 1004. 1006. 1008.],[443.   5. 612.  90. 630.]
2788,7690.0,9486.0,"[2787, 7247, 11707, 16167, 20627]",[1009. 1007. 1006. 1001. 1004.],[119. 368. 973. 505. 189.]
2789,7691.0,6463.0,"[2788, 7248, 11708, 16168, 20628]",[1007. 1004. 1001. 1000. 1003.],[516. 831. 218. 698. 819.]
2790,7691.0,6686.0,"[2789, 7249, 11709, 16169, 20629]",[1008. 1003. 1001. 1007. 1007.],[699. 337. 136. 339. 513.]
2791,7691.0,9466.0,"[2790, 7250, 11710, 16170, 20630]",[1004. 1001. 1004. 1000. 1002.],[781. 743. 803. 225.   6.]
2792,7692.0,8273.0,"[2791, 7251, 11711, 16171, 20631]",[1006. 1008. 1003. 1008. 1005.],[868. 421. 667. 305. 443.]
2793,7692.0,9900.0,"[2792, 7252, 11712, 16172, 20632]",[1000. 1005. 1000. 1001. 1007.],[875. 803. 214. 309. 178.]
2794,7693.0,7333.0,"[2793, 7253, 11713, 16173, 20633]",[1001. 1002. 1006. 1002. 1000.],[357. 845.  84.  44. 121.]
2795,7693.0,8495.0,"[2794, 7254, 11714, 16174, 20634]",[1002. 1004. 1006. 1006. 1005.],[815. 667. 967. 170. 567.]
2796,7693.0,8718.0,"[2795, 7255, 11715, 16175, 20635]",[1009. 1004. 1008. 1008. 1002.],[184. 873. 601. 755. 256.]
2797,7693.0,8728.0,"[2796, 7256, 11716, 16176, 20636]",[1003. 1003. 1008. 1002. 1005.],[882.  80. 668. 902. 927.]
