city,X,Y,items,weights,profit
2480,7504.0,7961.0,"[2479, 6939, 11399, 15859, 20319, 24779, 29239, 33699, 38159, 42619]",[ 93. 677. 920. 383. 114.  93.   6. 571. 295. 188.],[ 65. 663. 141. 775. 183. 143. 269. 213. 643. 175.]
2481,7504.0,8426.0,"[2480, 6940, 11400, 15860, 20320, 24780, 29240, 33700, 38160, 42620]",[541. 611. 541. 168. 801. 556. 841. 231. 532. 305.],[911.  48. 366. 587.  74. 394. 620. 200. 468. 862.]
2482,7506.0,6061.0,"[2481, 6941, 11401, 15861, 20321, 24781, 29241, 33701, 38161, 42621]",[286. 955. 944. 876.  38. 194. 628. 258. 685. 935.],[856. 889. 883. 306. 672. 678.  39. 600. 443. 264.]
2483,7506.0,8831.0,"[2482, 6942, 11402, 15862, 20322, 24782, 29242, 33702, 38162, 42622]",[345. 125. 426. 422. 381.   1. 203. 878. 602. 733.],[894.  27. 993.   7. 979.  55. 357. 171. 400. 181.]
2484,7507.0,6263.0,"[2483, 6943, 11403, 15863, 20323, 24783, 29243, 33703, 38163, 42623]",[301. 937. 992. 455. 510. 919. 572. 780. 205. 609.],[125. 379. 167. 784.  58. 610. 197. 974.  62. 402.]
2485,7507.0,7416.0,"[2484, 6944, 11404, 15864, 20324, 24784, 29244, 33704, 38164, 42624]",[576. 908. 667. 857. 265. 181. 491. 239. 622. 288.],[944. 372. 849. 462. 397. 810. 357. 500. 386. 467.]
2486,7507.0,9983.0,"[2485, 6945, 11405, 15865, 20325, 24785, 29245, 33705, 38165, 42625]",[475. 170. 823. 996.  24. 725. 987. 960. 330. 105.],[805. 858. 478. 205. 795. 633. 297. 910. 749. 687.]
2487,7508.0,6708.0,"[2486, 6946, 11406, 15866, 20326, 24786, 29246, 33706, 38166, 42626]",[247. 681. 243. 749. 396. 286. 267. 941. 935. 328.],[559.  15. 341. 229. 484. 113. 470. 868. 514. 271.]
2488,7508.0,6951.0,"[2487, 6947, 11407, 15867, 20327, 24787, 29247, 33707, 38167, 42627]",[267. 268. 138.  95. 209. 120. 692. 443. 864. 604.],[219. 184. 496. 260. 220. 122. 619.  22. 972. 319.]
2489,7508.0,9033.0,"[2488, 6948, 11408, 15868, 20328, 24788, 29248, 33708, 38168, 42628]",[102. 498. 451. 867. 595.   9. 253. 358. 592.  96.],[212. 590. 645. 167. 478. 427.  49. 161. 593. 395.]
2490,7508.0,9953.0,"[2489, 6949, 11409, 15869, 20329, 24789, 29249, 33709, 38169, 42629]",[230. 673. 542. 713. 989.  41. 470. 813. 756. 273.],[291. 702. 920. 355. 257. 257.  74.  55. 259.  67.]
2491,7509.0,8538.0,"[2490, 6950, 11410, 15870, 20330, 24790, 29250, 33710, 38170, 42630]",[214.  32. 817. 367. 853. 159. 803. 767. 832.  48.],[611. 626.  95. 138. 743. 962. 363. 539. 765. 118.]
2492,7510.0,10145.0,"[2491, 6951, 11411, 15871, 20331, 24791, 29251, 33711, 38171, 42631]",[844. 873. 909. 243. 237. 545. 382. 335. 221. 639.],[ 36. 491. 983. 541. 429. 213. 915. 833.  46. 556.]
2493,7511.0,7790.0,"[2492, 6952, 11412, 15872, 20332, 24792, 29252, 33712, 38172, 42632]",[801. 750. 171. 200. 222.  64. 547. 238. 137. 935.],[527. 597. 616. 772. 952. 827. 152. 579. 722. 414.]
2494,7511.0,9650.0,"[2493, 6953, 11413, 15873, 20333, 24793, 29253, 33713, 38173, 42633]",[953. 149. 923. 221. 229. 167. 626. 990. 486. 486.],[565. 333. 277. 823. 474. 171.  88. 624. 732. 146.]
2495,7512.0,6607.0,"[2494, 6954, 11414, 15874, 20334, 24794, 29254, 33714, 38174, 42634]",[858. 261. 222. 556. 550. 783. 451. 550.  90. 104.],[908. 294. 670.   3. 286. 250. 588. 724. 954. 795.]
2496,7512.0,7537.0,"[2495, 6955, 11415, 15875, 20335, 24795, 29255, 33715, 38175, 42635]",[364. 322. 308. 332. 249. 151.  84. 495.  10. 655.],[544. 955.   7. 151.  62. 891. 753. 272.  85. 544.]
2497,7512.0,8932.0,"[2496, 6956, 11416, 15876, 20336, 24796, 29256, 33716, 38176, 42636]",[778. 509.  80. 741. 334. 218. 445. 915. 196. 320.],[659.  19. 138. 617. 870. 998. 353. 665. 460. 470.]
2498,7514.0,6344.0,"[2497, 6957, 11417, 15877, 20337, 24797, 29257, 33717, 38177, 42637]",[359. 439. 645. 142. 483. 240. 823. 247. 338.  73.],[187. 445. 420. 173. 153. 784. 111. 388. 773. 461.]
2499,7514.0,9114.0,"[2498, 6958, 11418, 15878, 20338, 24798, 29258, 33718, 38178, 42638]",[356.  12. 333. 660. 246. 132. 815. 467. 805. 616.],[656. 109. 275. 430. 518. 107. 690. 278. 904. 192.]
2500,7514.0,9802.0,"[2499, 6959, 11419, 15879, 20339, 24799, 29259, 33719, 38179, 42639]",[499. 893. 907. 635. 204. 895. 633. 413. 101.   9.],[651. 435. 233. 301. 739. 238. 853. 449. 101. 806.]
2501,7515.0,7466.0,"[2500, 6960, 11420, 15880, 20340, 24800, 29260, 33720, 38180, 42640]",[606. 948. 586. 456. 806. 696. 289. 684. 909. 394.],[511. 685. 325. 832. 823.  31. 661. 443. 498. 647.]
2502,7515.0,8164.0,"[2501, 6961, 11421, 15881, 20341, 24801, 29261, 33721, 38181, 42641]",[212. 627. 291. 954. 677. 453. 580. 439. 725. 645.],[683. 731. 293. 541. 570. 363. 466. 282. 193. 566.]
2503,7515.0,9084.0,"[2502, 6962, 11422, 15882, 20342, 24802, 29262, 33722, 38182, 42642]",[468. 797. 556. 931. 655. 412. 940. 903. 235. 836.],[389. 781. 761.  29.  46. 900. 711. 843. 421. 939.]
2504,7517.0,9519.0,"[2503, 6963, 11423, 15883, 20343, 24803, 29263, 33723, 38183, 42643]",[ 53. 987. 751. 389. 736.  10. 874. 950. 578. 981.],[243. 830. 326. 138. 473.  31. 817. 733. 643. 287.]
2505,7518.0,6243.0,"[2504, 6964, 11424, 15884, 20344, 24804, 29264, 33724, 38184, 42644]",[731. 175. 396. 498.  84. 976. 780.  97. 618. 612.],[507.  17. 150. 321.   2. 356. 970. 835. 958. 519.]
2506,7518.0,8336.0,"[2505, 6965, 11425, 15885, 20345, 24805, 29265, 33725, 38185, 42645]",[783. 893.  66. 122. 256. 804. 749. 447. 773. 646.],[604. 490. 826.  23. 589. 248. 930. 714. 198. 634.]
2507,7519.0,6001.0,"[2506, 6966, 11426, 15886, 20346, 24806, 29266, 33726, 38186, 42646]",[438. 441. 825. 895. 347. 482. 393. 506. 341. 447.],[213. 139. 197. 691. 185. 451. 626. 485. 553. 371.]
2508,7519.0,6911.0,"[2507, 6967, 11427, 15887, 20347, 24807, 29267, 33727, 38187, 42647]",[819. 445. 449. 766. 498.  96. 609. 422.  51. 501.],[135. 618. 346. 477. 809. 798.  73. 788. 263. 443.]
2509,7519.0,7153.0,"[2508, 6968, 11428, 15888, 20348, 24808, 29268, 33728, 38188, 42648]",[233. 907. 994. 388.   2. 871.  32. 148.   4. 363.],[105. 630. 978.   9. 515. 718. 557. 212. 378.  95.]
2510,7519.0,7851.0,"[2509, 6969, 11429, 15889, 20349, 24809, 29269, 33729, 38189, 42649]",[322. 243. 693. 672. 870. 899. 407. 625.  60. 100.],[957. 224. 329. 270. 305. 990. 691. 864. 174. 792.]
2511,7519.0,9468.0,"[2510, 6970, 11430, 15890, 20350, 24810, 29270, 33730, 38190, 42650]",[224. 972. 855. 181. 311. 327. 641. 874. 787. 981.],[723. 907. 190.  69. 783. 385. 512. 874. 954. 681.]
2512,7520.0,8043.0,"[2511, 6971, 11431, 15891, 20351, 24811, 29271, 33731, 38191, 42651]",[236. 576. 721.  64. 894. 302. 342. 886. 359. 540.],[ 97. 269. 650. 530. 483. 866. 921.  90. 722. 160.]
2513,7522.0,9863.0,"[2512, 6972, 11432, 15892, 20352, 24812, 29272, 33732, 38192, 42652]",[498. 265. 122. 307. 745. 782. 693. 314. 277. 999.],[909. 343. 953. 471. 740. 902. 974. 734. 313. 295.]
2514,7522.0,10318.0,"[2513, 6973, 11433, 15893, 20353, 24813, 29273, 33733, 38193, 42653]",[829. 664. 444. 922. 865. 436. 384. 850. 612. 255.],[730. 944. 519. 949. 545. 933. 878. 223. 330. 784.]
2515,7523.0,7760.0,"[2514, 6974, 11434, 15894, 20354, 24814, 29274, 33734, 38194, 42654]",[560. 611. 784. 481. 836. 395. 141. 465. 770. 418.],[924. 734. 309. 673. 863. 466. 403. 721. 410. 336.]
2516,7524.0,6810.0,"[2515, 6975, 11435, 15895, 20355, 24815, 29275, 33735, 38195, 42655]",[241. 944. 676. 595. 324. 490. 814. 144. 813. 216.],[277. 498. 350.  56. 499. 477. 170. 934. 753. 504.]
2517,7524.0,7265.0,"[2516, 6976, 11436, 15896, 20356, 24816, 29276, 33736, 38196, 42656]",[884. 908. 134. 413. 309. 551. 234. 345. 346.   4.],[294. 928. 951. 186. 172. 105. 935. 215. 562. 509.]
2518,7524.0,9357.0,"[2517, 6977, 11437, 15897, 20357, 24817, 29277, 33737, 38197, 42657]",[408. 292. 416.  62. 167. 394. 185. 522. 738. 826.],[767. 811. 414. 876. 810. 673. 161. 759.   1. 189.]
2519,7525.0,7942.0,"[2518, 6978, 11438, 15898, 20358, 24818, 29278, 33738, 38198, 42658]",[935. 133. 761. 796. 427.  75. 140. 497. 773. 653.],[343. 713.  78. 962. 384. 522. 327. 562.  42. 454.]
2520,7526.0,6992.0,"[2519, 6979, 11439, 15899, 20359, 24819, 29279, 33739, 38199, 42659]",[834. 501. 351. 260. 608. 283. 967. 598. 463. 249.],[295. 301. 343. 261. 831. 217. 950.  93. 855. 264.]
2521,7527.0,7194.0,"[2520, 6980, 11440, 15900, 20360, 24820, 29280, 33740, 38200, 42660]",[155. 887. 190. 682. 926. 454.  49. 753. 304. 516.],[970. 151. 269. 692.  59.  13. 885. 690. 381.  86.]
2522,7528.0,8094.0,"[2521, 6981, 11441, 15901, 20361, 24821, 29281, 33741, 38201, 42661]",[759. 734. 970. 718. 558.  24. 317. 184. 116. 921.],[570. 981. 767. 771. 602. 316. 240. 376. 375. 515.]
2523,7529.0,10389.0,"[2522, 6982, 11442, 15902, 20362, 24822, 29282, 33742, 38202, 42662]",[ 18. 548. 155. 758. 399. 106. 813. 249. 142. 457.],[812. 372. 165.  73. 203. 264. 319. 426. 243.  24.]
2524,7530.0,8286.0,"[2523, 6983, 11443, 15903, 20363, 24823, 29283, 33743, 38203, 42663]",[ 75. 994. 811. 320. 355. 611. 815. 600. 354. 410.],[712. 882. 769.  75. 599. 124.  31. 418. 254.  59.]
2525,7530.0,8529.0,"[2524, 6984, 11444, 15904, 20364, 24824, 29284, 33744, 38204, 42664]",[161. 265. 472. 614. 579. 722. 416. 861. 281.   7.],[869. 419. 659. 249. 835. 161. 789. 924. 963. 659.]
2526,7531.0,6183.0,"[2525, 6985, 11445, 15905, 20365, 24825, 29285, 33745, 38205, 42665]",[405. 964. 601. 235. 518. 886. 665. 432.  21. 764.],[124. 398. 280.  12. 738. 919. 208. 412.  86. 464.]
2527,7531.0,6416.0,"[2526, 6986, 11446, 15906, 20366, 24826, 29286, 33746, 38206, 42666]",[925. 979. 573. 627. 708. 586. 537. 687. 915. 392.],[584. 856. 738. 485.  42. 430. 436. 716. 975. 921.]
2528,7531.0,6638.0,"[2527, 6987, 11447, 15907, 20367, 24827, 29287, 33747, 38207, 42667]",[667.  75. 737. 247. 845. 830. 497.  77.  18. 909.],[586.   1. 538.  46. 739. 551. 515. 113.   7. 106.]
2529,7532.0,5931.0,"[2528, 6988, 11448, 15908, 20368, 24828, 29288, 33748, 38208, 42668]",[456. 882. 162. 787. 774. 387. 741. 113. 198. 588.],[130. 128. 545. 608. 512. 504. 231. 545. 673. 934.]
2530,7532.0,8013.0,"[2529, 6989, 11449, 15909, 20369, 24829, 29289, 33749, 38209, 42669]",[972. 975. 898. 164. 708.   5. 148. 239. 718. 540.],[152. 341. 672. 661. 253. 473.  14. 976. 991. 142.]
2531,7533.0,7073.0,"[2530, 6990, 11450, 15910, 20370, 24830, 29290, 33750, 38210, 42670]",[872. 582. 509.  95. 667. 425. 203. 884. 915. 816.],[ 87.  64. 445. 940. 596. 334. 422. 112.  12.  67.]
2532,7535.0,6315.0,"[2531, 6991, 11451, 15911, 20371, 24831, 29291, 33751, 38211, 42671]",[ 97. 164. 741. 603. 740. 962. 313. 398. 512. 953.],[703. 261. 577.  36. 872.  67. 882. 711. 908. 110.]
2533,7535.0,9570.0,"[2532, 6992, 11452, 15912, 20372, 24832, 29292, 33752, 38212, 42672]",[389. 693. 707. 585. 964. 387. 999. 635.  67. 455.],[600. 361. 185. 360. 392. 414. 895.  43. 429. 225.]
2534,7535.0,10258.0,"[2533, 6993, 11453, 15913, 20373, 24833, 29293, 33753, 38213, 42673]",[321. 650. 944. 654. 251. 143. 366.  51.  36. 283.],[123. 270. 877. 123. 486. 382. 139. 778. 385. 479.]
2535,7537.0,7670.0,"[2534, 6994, 11454, 15914, 20374, 24834, 29294, 33754, 38214, 42674]",[172. 599. 198. 524. 765. 967. 609. 453. 160. 528.],[560. 192. 537. 143. 590. 382. 160. 807. 688. 171.]
2536,7539.0,6224.0,"[2535, 6995, 11455, 15915, 20375, 24835, 29295, 33755, 38215, 42675]",[935. 710. 221. 576. 787. 903.  85. 176. 421. 109.],[125. 887. 415. 547. 291. 378. 645. 659. 525. 412.]
2537,7539.0,9004.0,"[2536, 6996, 11456, 15916, 20376, 24836, 29296, 33756, 38216, 42676]",[852. 542. 455. 344. 468. 943. 809. 411. 639. 139.],[158. 788. 223. 388. 740. 368. 782. 811. 335. 861.]
2538,7542.0,8701.0,"[2537, 6997, 11457, 15917, 20377, 24837, 29297, 33757, 38217, 42677]",[ 90. 313. 155. 922. 362. 274. 226. 477. 847. 510.],[186. 693. 908. 496. 949. 897. 482. 732. 849. 607.]
2539,7542.0,10096.0,"[2538, 6998, 11458, 15918, 20378, 24838, 29298, 33758, 38218, 42678]",[  4. 197. 553. 288. 829. 692. 210. 863. 157. 921.],[893. 161. 428. 857. 250. 156. 615. 268. 189. 945.]
2540,7543.0,8226.0,"[2539, 6999, 11459, 15919, 20379, 24839, 29299, 33759, 38219, 42679]",[377. 763. 785. 739.  38. 758. 172. 144. 966. 619.],[956. 543. 177. 861. 587. 971. 345. 472. 143. 800.]
2541,7544.0,7033.0,"[2540, 7000, 11460, 15920, 20380, 24840, 29300, 33760, 38220, 42680]",[200. 731. 458. 498. 965. 213. 472. 500. 987.  87.],[454. 753.  64. 839. 245. 552. 684. 469. 137. 152.]
2542,7544.0,7731.0,"[2541, 7001, 11461, 15921, 20381, 24841, 29301, 33761, 38221, 42681]",[809. 340. 434. 300. 803. 868. 493. 272. 158.  28.],[382. 713. 273. 982. 258.  97. 480. 399. 552. 142.]
2543,7545.0,6780.0,"[2542, 7002, 11462, 15922, 20382, 24842, 29302, 33762, 38222, 42682]",[446.  20. 310. 234. 329. 380. 799. 896. 863. 982.],[975. 602. 829. 816. 523. 331. 555. 228. 718. 525.]
2544,7545.0,8186.0,"[2543, 7003, 11463, 15923, 20383, 24843, 29303, 33763, 38223, 42683]",[740. 543. 314. 573. 578. 740. 344. 374. 816. 480.],[157. 539. 667. 158. 635.  46. 394. 888. 526. 954.]
2545,7546.0,6760.0,"[2544, 7004, 11464, 15924, 20384, 24844, 29304, 33764, 38224, 42684]",[937. 917. 977. 851. 346. 333.  65. 403. 808. 811.],[253. 419. 166. 576. 231. 855. 257. 176. 927. 573.]
2546,7546.0,8145.0,"[2545, 7005, 11465, 15925, 20385, 24845, 29305, 33765, 38225, 42685]",[296. 451. 603. 487. 999.  37. 734. 601.  77. 525.],[722. 337. 130. 729. 344. 991. 867. 329. 256. 627.]
2547,7546.0,9995.0,"[2546, 7006, 11466, 15926, 20386, 24846, 29306, 33766, 38226, 42686]",[297. 802.  65. 748.  95.  52. 764. 762. 598. 654.],[173. 160. 829. 746. 303. 812. 765.  78. 568. 267.]
2548,7547.0,6285.0,"[2547, 7007, 11467, 15927, 20387, 24847, 29307, 33767, 38227, 42687]",[937. 239. 980. 999. 455. 309. 165. 468. 138. 200.],[133. 814. 214. 364. 261. 260. 904.  65. 980. 379.]
2549,7547.0,9753.0,"[2548, 7008, 11468, 15928, 20388, 24848, 29308, 33768, 38228, 42688]",[301. 533. 806. 106. 991. 762. 854. 645. 219. 641.],[305. 220. 209. 375. 728. 673. 255. 843. 335. 800.]
2550,7549.0,9935.0,"[2549, 7009, 11469, 15929, 20389, 24849, 29309, 33769, 38229, 42689]",[572. 249. 375.  20. 244. 730. 550. 502. 360. 253.],[651. 793. 999. 129. 331. 294.  11. 999. 430. 833.]
2551,7550.0,8984.0,"[2550, 7010, 11470, 15930, 20390, 24850, 29310, 33770, 38230, 42690]",[735. 829. 471. 143. 306. 972. 461. 369. 642. 975.],[310. 518. 902. 241. 491. 773. 199.   4. 986. 463.]
2552,7550.0,9682.0,"[2551, 7011, 11471, 15931, 20391, 24851, 29311, 33771, 38231, 42691]",[385.  43. 126. 469. 911. 643. 185.  22. 247. 556.],[359.  82. 434. 334. 135. 544. 620.  20. 815. 568.]
2553,7550.0,10147.0,"[2552, 7012, 11472, 15932, 20392, 24852, 29312, 33772, 38232, 42692]",[986.  41. 427. 759. 850. 328. 704. 642. 643. 510.],[441. 285. 527. 901. 161. 276. 258. 977. 882.  47.]
2554,7551.0,5952.0,"[2553, 7013, 11473, 15933, 20393, 24853, 29313, 33773, 38233, 42693]",[779. 250. 873. 634. 265. 941. 431. 569. 687. 440.],[823. 462. 189. 245. 762. 898. 556. 323.  73. 797.]
2555,7551.0,6872.0,"[2554, 7014, 11474, 15934, 20394, 24854, 29314, 33774, 38234, 42694]",[274. 655. 976. 459. 611. 100. 179. 761. 400. 218.],[737. 533. 678. 543. 994. 157. 990. 608. 868.  81.]
2556,7552.0,8024.0,"[2555, 7015, 11475, 15935, 20395, 24855, 29315, 33775, 38235, 42695]",[928. 652. 886.  37. 334. 206. 252. 554. 995. 677.],[981. 981. 596. 638. 409. 688. 851. 336. 182. 566.]
2557,7552.0,8469.0,"[2556, 7016, 11476, 15936, 20396, 24856, 29316, 33776, 38236, 42696]",[ 55. 286. 371. 717. 332. 837. 779. 870.  95.  96.],[984. 403. 932. 952. 587. 408. 799. 589. 593. 809.]
2558,7552.0,10339.0,"[2557, 7017, 11477, 15937, 20397, 24857, 29317, 33777, 38237, 42697]",[984. 366. 829. 284. 310. 472. 375. 780. 738. 789.],[558. 733. 302. 752. 957. 441. 353. 542. 105. 229.]
2559,7553.0,6376.0,"[2558, 7018, 11478, 15938, 20398, 24858, 29318, 33778, 38238, 42698]",[232. 684. 228. 822. 466. 977. 679. 378.   3. 412.],[940. 293. 925. 474. 686. 541. 795. 231. 195.  10.]
2560,7553.0,10309.0,"[2559, 7019, 11479, 15939, 20399, 24859, 29319, 33779, 38239, 42699]",[395.  24. 559. 103. 481. 250. 727. 399. 531.  15.],[104. 128. 409. 830. 133. 715. 570. 515.  44. 723.]
2561,7554.0,8894.0,"[2560, 7020, 11480, 15940, 20400, 24860, 29320, 33780, 38240, 42700]",[ 16. 349. 741. 735. 384. 121. 550. 940. 161. 495.],[450. 898. 626.  68. 803. 991. 407. 878. 216. 938.]
2562,7554.0,9834.0,"[2561, 7021, 11481, 15941, 20401, 24861, 29321, 33781, 38241, 42701]",[628. 582.  91. 320. 767. 713. 492. 180. 316. 558.],[940. 728. 793. 910. 983.  52. 186. 950. 600. 218.]
2563,7555.0,6103.0,"[2562, 7022, 11482, 15942, 20402, 24862, 29322, 33782, 38242, 42702]",[576. 825. 816.  18. 604. 607. 683. 478. 677.  56.],[506.  57. 162. 592. 589. 208. 973.   9.  75. 717.]
2564,7555.0,7488.0,"[2563, 7023, 11483, 15943, 20403, 24863, 29323, 33783, 38243, 42703]",[788. 851. 660. 972. 873. 926. 574. 343. 183. 601.],[338. 194. 632.  46. 942. 628. 887.  33. 883. 883.]
2565,7555.0,8631.0,"[2564, 7024, 11484, 15944, 20404, 24864, 29324, 33784, 38244, 42704]",[465. 848. 786. 652. 888. 376. 290. 155. 599. 141.],[221. 814.  98. 522. 215. 134. 541. 156. 813. 141.]
2566,7556.0,6083.0,"[2565, 7025, 11485, 15945, 20405, 24865, 29325, 33785, 38245, 42705]",[756. 172. 250. 956. 543. 213. 726. 864. 954. 124.],[524. 104. 160. 952. 812. 590. 462.  17. 356. 494.]
2567,7556.0,7236.0,"[2566, 7026, 11486, 15946, 20406, 24866, 29326, 33786, 38246, 42706]",[851. 268. 504. 377. 668. 709. 694.  95. 150. 279.],[651. 159. 465. 548. 277.  59. 792. 630. 459. 958.]
2568,7556.0,8611.0,"[2567, 7027, 11487, 15947, 20407, 24867, 29327, 33787, 38247, 42707]",[555. 462. 204.  56. 351. 441. 336. 366. 874. 178.],[963. 113.  20. 604. 809. 477. 582.  34. 194. 400.]
2569,7557.0,6518.0,"[2568, 7028, 11488, 15948, 20408, 24868, 29328, 33788, 38248, 42708]",[383. 419. 428. 180. 605.  36. 464. 595. 190. 128.],[545. 309. 161. 580. 142. 226.  91. 296. 353. 232.]
2570,7557.0,8833.0,"[2569, 7029, 11489, 15949, 20409, 24869, 29329, 33789, 38249, 42709]",[751. 685. 871. 353. 119. 567. 777.  89. 611. 316.],[ 94. 451. 588.  99. 996. 883. 441. 872. 538.   7.]
2571,7558.0,6710.0,"[2570, 7030, 11490, 15950, 20410, 24870, 29330, 33790, 38250, 42710]",[462. 168. 460. 890. 236.  62. 334. 995. 705. 474.],[671. 381. 407. 839. 775. 781. 872.  58. 708. 990.]
2572,7561.0,6660.0,"[2571, 7031, 11491, 15951, 20411, 24871, 29331, 33791, 38251, 42711]",[908. 202. 110. 777. 559. 317. 419. 498. 101. 955.],[937.  57. 159. 585. 846. 309. 545. 936.  63. 241.]
2573,7561.0,7357.0,"[2572, 7032, 11492, 15952, 20412, 24872, 29332, 33792, 38252, 42712]",[164. 173. 831. 490. 237. 917. 918. 654. 616. 245.],[984. 758. 484. 774. 868. 908. 497. 655. 333. 563.]
2574,7562.0,9642.0,"[2573, 7033, 11493, 15953, 20413, 24873, 29333, 33793, 38253, 42713]",[662. 919. 158. 578. 790. 470. 274. 433. 766. 358.],[625. 279. 507. 989. 142.  90. 239. 925.  60. 426.]
2575,7563.0,6609.0,"[2574, 7034, 11494, 15954, 20414, 24874, 29334, 33794, 38254, 42714]",[773. 807. 253. 459. 826.  44. 605.  26. 555.  20.],[186. 333. 412. 479.  71. 368. 622. 785. 570.  76.]
2576,7563.0,9157.0,"[2575, 7035, 11495, 15955, 20415, 24875, 29335, 33795, 38255, 42715]",[445. 907.  68. 119. 607. 654. 522. 515.  97. 616.],[909. 106. 824. 763. 798. 218. 990. 878. 269. 755.]
2577,7564.0,6811.0,"[2576, 7036, 11496, 15956, 20416, 24876, 29336, 33796, 38256, 42716]",[586. 742. 138. 666. 604. 547. 120. 713. 949. 780.],[702.  91. 755. 319. 803. 117. 494. 784. 918. 224.]
2578,7565.0,7711.0,"[2577, 7037, 11497, 15957, 20417, 24877, 29337, 33797, 38257, 42717]",[ 76. 493.  37. 299. 463. 573. 151. 998. 553. 834.],[257. 229. 994. 896. 605. 579. 438. 804. 228.  72.]
2579,7565.0,9116.0,"[2578, 7038, 11498, 15958, 20418, 24878, 29338, 33798, 38258, 42718]",[279. 456. 142.  38. 590. 181. 966. 372. 589. 122.],[818.  81. 343.  10.   9. 149. 729. 995. 713. 380.]
2580,7565.0,9582.0,"[2579, 7039, 11499, 15959, 20419, 24879, 29339, 33799, 38259, 42719]",[ 30.  22. 225. 940. 454. 801.  73. 578. 932. 576.],[668. 533. 901. 349. 998.  79. 517. 786. 263. 346.]
2581,7566.0,8379.0,"[2580, 7040, 11500, 15960, 20420, 24880, 29340, 33800, 38260, 42720]",[116. 633.  76. 889. 310. 231. 464. 250. 714. 616.],[529. 330. 505. 213. 529.  98. 500. 313. 610. 156.]
2582,7566.0,10249.0,"[2581, 7041, 11501, 15961, 20421, 24881, 29341, 33801, 38261, 42721]",[ 46. 264.  29. 147. 136. 452. 386. 181. 222. 571.],[ 73.  70. 683. 764. 422. 970. 160. 509. 454. 267.]
2583,7567.0,7903.0,"[2582, 7042, 11502, 15962, 20422, 24882, 29342, 33802, 38262, 42722]",[310. 576. 525. 614. 112. 696. 902. 317. 719. 820.],[772. 670. 389. 883. 966. 723. 814.  81. 368.  60.]
2584,7568.0,7196.0,"[2583, 7043, 11503, 15963, 20423, 24883, 29343, 33803, 38263, 42723]",[185. 237.  84. 763. 119. 223. 637.  19.  48. 843.],[923. 711.   9. 159. 547. 439. 999.  91. 298. 337.]
2585,7568.0,9491.0,"[2584, 7044, 11504, 15964, 20424, 24884, 29344, 33804, 38264, 42724]",[818. 769. 385. 986. 976. 464. 376. 913. 719. 758.],[233. 480. 161. 836. 680. 176.  71. 917.  96. 516.]
2586,7569.0,6003.0,"[2585, 7045, 11505, 15965, 20425, 24885, 29345, 33805, 38265, 42725]",[666. 621. 298. 548. 951. 866. 972. 361. 501. 422.],[954. 841. 888. 961.  79. 225. 710.  31.  33. 473.]
2587,7569.0,7155.0,"[2586, 7046, 11506, 15966, 20426, 24886, 29346, 33806, 38266, 42726]",[853. 874. 721. 185. 676. 342. 477. 745. 125. 539.],[314. 221. 531. 284. 701. 513. 681. 261. 993.  98.]
2588,7569.0,8096.0,"[2587, 7047, 11507, 15967, 20427, 24887, 29347, 33807, 38267, 42727]",[841. 431. 621. 395. 421. 177.  94. 284. 201. 681.],[ 18. 213. 583. 444. 444. 263. 159.   2. 215. 989.]
2589,7569.0,9248.0,"[2588, 7048, 11508, 15968, 20428, 24888, 29348, 33808, 38268, 42728]",[667. 869. 203. 397. 348.  89. 971.   9. 866.  42.],[433. 444. 850. 879. 401. 536. 630. 928. 451. 593.]
2590,7569.0,9703.0,"[2589, 7049, 11509, 15969, 20429, 24889, 29349, 33809, 38269, 42729]",[889. 219.  88. 704. 941. 988. 531. 499. 894.  57.],[466. 354. 709. 417. 537. 113. 125. 775. 158. 384.]
2591,7569.0,10168.0,"[2590, 7050, 11510, 15970, 20430, 24890, 29350, 33810, 38270, 42730]",[634. 521. 843. 853. 767. 651. 908. 538. 667.  27.],[759. 237. 134. 610.  81. 991.   9. 229. 270. 943.]
2592,7570.0,6448.0,"[2591, 7051, 11511, 15971, 20431, 24891, 29351, 33811, 38271, 42731]",[756. 290. 813. 619. 487. 835. 829. 310. 797. 791.],[498. 734. 372. 223. 723.  47. 140. 341. 102. 501.]
2593,7572.0,6175.0,"[2592, 7052, 11512, 15972, 20432, 24892, 29352, 33812, 38272, 42732]",[114. 333. 491. 840. 867. 901. 370. 237. 231. 199.],[188. 658. 764. 877. 376. 636. 361. 968. 447. 340.]
2594,7572.0,7782.0,"[2593, 7053, 11513, 15973, 20433, 24893, 29353, 33813, 38273, 42733]",[446. 691. 254. 995. 572. 444. 166. 961. 125.  86.],[205. 596. 649.  74.  87. 345. 156. 783. 215. 864.]
2595,7572.0,8955.0,"[2594, 7054, 11514, 15974, 20434, 24894, 29354, 33814, 38274, 42734]",[291.   2. 951. 652. 184. 323. 583. 679. 618. 832.],[624. 210. 714. 868. 337. 297. 127.  41. 581. 326.]
2596,7572.0,9420.0,"[2595, 7055, 11515, 15975, 20435, 24895, 29355, 33815, 38275, 42735]",[163. 195. 151. 261. 475. 579. 928. 409. 203. 834.],[ 62. 644. 632. 764.  35.   1. 781. 655. 483. 412.]
2597,7572.0,9875.0,"[2596, 7056, 11516, 15976, 20436, 24896, 29356, 33816, 38276, 42736]",[739. 700. 903. 648. 586. 886.  43. 221. 641. 661.],[856. 492. 537. 581. 195. 559. 320. 702. 722. 570.]
